,A,AG,AL,AU,BU,C,CF,CS,CU,FG,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,PTA,PVC,RB,RM,RU,SN,SR,Y,ZC,ZN
2010/11/30 0:00,0.915062445,-0.032211058,-0.043518954,0.190879874,,0.291414147,-0.909847434,,-0.143942273,-0.05982906,0.16736055,0.081809872,,,2.151744328,,,-0.046722028,1.430077946,,0.48005078,,0.878508266,-0.955143013,,,-0.435046729,-0.438537586,-0.909847434,,0.174130768,0.429491922
2010/12/1 0:00,0.946534254,-0.031801581,-0.043664141,0.19087151,,0.291414147,-0.91461837,,-0.15304851,0.065268065,0.16736055,0.081809872,,,2.266149871,,,-0.062881276,1.430077946,,0.472553268,,0.739961759,-0.950355804,,,-0.50705437,-0.424440299,-0.91461837,,0.176851176,0.428359827
2010/12/2 0:00,1.003617178,-0.037153447,-0.044786821,0.185394401,,0.291414147,-0.916253102,,-0.163501985,0.065268065,0.16736055,0.081809872,,,2.283411852,,,-0.071279451,1.430077946,,0.470779221,,0.739233361,-0.950355804,,,-0.539931934,-0.416261682,-0.916253102,,0.199253793,0.419851546
2010/12/3 0:00,1.041150473,-0.041792212,-0.044459176,0.183736946,,0.291414147,-0.914943887,,-0.164017806,0.065268065,0.146872171,0.091102986,,,2.308331267,,,-0.074567357,1.430077946,,0.462919734,,0.714832013,-0.949729246,,,-0.539395635,-0.414981273,-0.914943887,,0.211274632,0.417481274
2010/12/4 0:00,0.880721261,-0.042402283,-0.044791744,0.183756708,,0.291414147,-0.920133111,,-0.164955908,0.065268065,0.160144636,0.09160189,,,2.308331267,,,-0.083084682,1.430077946,,0.459251299,,0.705669263,-0.94979133,,,-0.541192865,-0.418249534,-0.920133111,,0.240503445,0.416599182
2010/12/5 0:00,0.880721261,-0.042402283,-0.044791744,0.183756708,,0.291414147,-0.920133111,,-0.164955908,0.065268065,0.160144636,0.09160189,,,2.308331267,,,-0.083084682,1.430077946,,0.459251299,,0.705669263,-0.94979133,,,-0.541192865,-0.418249534,-0.920133111,,0.231269187,0.416599182
2010/12/6 0:00,0.880721261,-0.042613824,-0.043607115,0.193396055,,0.500320977,-0.917359956,,-0.168275602,0.065268065,0.160144636,0.09160189,,,2.325688073,,,-0.081193528,1.430077946,,0.461221565,,0.729849665,-0.94979133,,,-0.541192865,-0.416387337,-0.917359956,,0.258450811,0.416643987
2010/12/7 0:00,0.820926605,-0.045279961,-0.044428584,0.192268311,,0.377426154,-0.921649485,,-0.182805572,0.065268065,0.160144636,0.09160189,,,2.309920438,,,-0.080134397,1.430077946,,0.450302814,,0.856732957,-0.952560624,,,-0.536890089,-0.413741598,-0.921649485,,0.306886146,0.413625679
2010/12/8 0:00,0.831926274,-0.042206882,-0.046349833,0.191326204,,0.377905641,-0.923421183,,-0.186894389,0.065268065,0.160144636,0.09160189,,,2.337021382,,,-0.08065057,1.430077946,,0.445727483,,0.953639771,-0.955940003,,,-0.535571902,-0.414392523,-0.923421183,,0.301613642,0.409362489
2010/12/9 0:00,0.823481937,-0.030652146,-0.046667115,0.19110117,,0.377905641,-0.92248062,,-0.191178117,0.065268065,0.160144636,0.09160189,,,2.31215813,,,-0.085295963,1.430077946,,0.457741477,,0.971394752,-0.956532706,,,-0.534062989,-0.406479563,-0.92248062,,0.297503667,0.408751924
2010/12/10 0:00,0.7393389,-0.040472607,-0.046666284,0.192457784,,0.377905641,-0.92417938,,-0.195122997,0.10438247,0.154297054,0.109891785,,,2.3079219,,,-0.087517215,1.430077946,,0.452042629,,0.930867301,-0.957322107,,,-0.530239718,-0.419629349,-0.92417938,,0.294391369,0.404627027
2010/12/11 0:00,0.788415107,-0.040064761,-0.04662786,0.194289029,,0.377905641,-0.926720286,,-0.202670585,0.10438247,0.142679033,0.10467233,,,2.287479916,,,-0.094320865,1.430077946,,0.449725129,,0.800720087,-0.957427536,,,-0.541581715,-0.419409762,-0.926720286,,0.339470504,0.397256358
2010/12/12 0:00,0.788415107,-0.040064761,-0.04662786,0.194289029,,0.377905641,-0.926720286,,-0.202670585,0.10438247,0.142679033,0.10467233,,,2.287479916,,,-0.094320865,1.430077946,,0.449725129,,0.800720087,-0.957427536,,,-0.541581715,-0.419409762,-0.926720286,,0.354999733,0.397256358
2010/12/13 0:00,0.820451559,-0.051233957,-0.047089496,0.188588393,,0.408872506,-0.924486148,,-0.200596647,0.10438247,0.142679033,0.10467233,,,2.285131628,,,-0.095149331,1.430077946,,0.441212981,,0.822490162,-0.957427536,,,-0.540508638,-0.419031404,-0.924486148,,0.39723998,0.444762437
2010/12/14 0:00,0.779979404,-0.036198897,-0.045653849,0.187666681,,0.338032578,-0.92248394,,-0.196323393,0.10438247,0.142679033,0.10467233,,,2.178167084,,,-0.101428395,1.430077946,,0.441724321,,0.632849869,-0.958927414,,,-0.540090933,-0.404761905,-0.92248394,,0.472032006,0.513687999
2010/12/15 0:00,0.741133047,-0.035260593,-0.048192184,0.200065802,,0.338032578,-0.914345992,,-0.19453574,0.10438247,0.142679033,0.10467233,,,2.192927966,,,-0.101147157,1.430077946,,0.469221217,,0.669559044,-0.975534673,,,-0.543412458,-0.403545559,-0.914345992,,0.466073126,0.503098597
2010/12/16 0:00,0.745013138,-0.061700217,-0.057569951,0.197678193,,0.338032578,-0.912052117,,-0.19788608,0.10438247,0.142679033,0.10467233,,,2.22856109,,,-0.105123386,1.430077946,,0.46759668,,0.832528746,-0.980638367,,,-0.549373408,-0.393974066,-0.912052117,,0.469805936,0.499448018
2010/12/17 0:00,0.746723222,-0.04807909,-0.06032771,0.198069135,,0.338032578,-0.909730363,,-0.201817888,0.10438247,0.128086039,0.097239078,,,2.220261673,,,-0.107170425,1.430077946,,0.462744407,,0.773803484,-0.982188703,,,-0.556872764,-0.400757576,-0.909730363,,0.477645929,0.496764074
2010/12/18 0:00,0.792582784,-0.046550694,-0.060053314,0.192804766,,0.338032578,-0.913709376,,-0.200612954,0.10438247,0.133376414,0.083595506,,,2.31291677,,,-0.111789193,1.430077946,,0.460172323,,0.773803484,-0.982188703,,,-0.559573388,-0.400871047,-0.913709376,,0.458833306,0.496764074
2010/12/19 0:00,0.792582784,-0.046550694,-0.060053314,0.192804766,,0.338032578,-0.913709376,,-0.200612954,0.11414791,0.133376414,0.083595506,,,2.31291677,,,-0.111789193,1.430077946,,0.460172323,,0.773803484,-0.982188703,,,-0.559573388,-0.400871047,-0.913709376,,0.468285946,0.496764074
2010/12/20 0:00,0.820101836,-0.0499218,-0.061507857,0.196557452,,0.338032578,-0.904370564,,-0.204845465,0.11414791,0.133376414,0.083595506,,,2.343665102,,,-0.105403548,1.430077946,,0.460172323,,0.755200406,-0.982188703,,,-0.559573388,-0.421511077,-0.904370564,,0.449222344,0.498279142
2010/12/21 0:00,0.823140269,-0.054554781,-0.062030683,0.19340979,,0.237099476,-0.908244222,,-0.204891704,0.11414791,0.133376414,0.083595506,,,2.951692936,,,-0.106247259,1.430077946,,0.451302675,,0.755200406,-0.982182986,,,-0.568320802,-0.421960933,-0.908244222,,0.484250423,0.499414039
2010/12/22 0:00,0.771755277,-0.055540325,-0.062758611,0.194335079,,0.237099476,-0.909677419,,-0.205210162,0.099678457,0.133376414,0.083595506,,,2.993068869,,,-0.101784718,1.430077946,,0.4513707,,0.755200406,-0.982182986,,,-0.57555446,-0.427582335,-0.909677419,,0.492027884,0.485688221
2010/12/23 0:00,0.79021263,-0.057241373,-0.062183813,0.194223349,,0.237099476,-0.907629256,,-0.198104976,0.099678457,0.133376414,0.083595506,,,3.046814239,,,-0.094683988,1.796882164,,0.441824172,,0.804590886,-0.982247811,,,-0.57329406,-0.419843049,-0.907629256,,0.514435514,0.481388757
2010/12/24 0:00,0.718097044,-0.056321638,-0.064016171,0.193049019,,0.237099476,-0.907814408,,-0.193063613,0.099678457,0.131269214,0.091535581,,,2.976399883,,,-0.101850394,1.796882164,,0.440651534,,0.725924692,-0.982247811,,,-0.581757081,-0.418405365,-0.907814408,,0.579353545,0.478641706
2010/12/25 0:00,0.678643864,-0.056321638,-0.063959305,0.193049019,,0.237099476,-0.910545024,,-0.192217681,0.099678457,0.130938226,0.096463506,,,2.976399883,,,-0.101850394,1.796882164,,0.440651534,,0.597132285,-0.982332577,,,-0.586678053,-0.418405365,-0.910545024,,0.546634151,0.478464887
2010/12/26 0:00,0.678643864,-0.056321638,-0.063959305,0.193049019,,0.237099476,-0.910545024,,-0.192217681,0.099678457,0.130938226,0.096463506,,,2.976399883,,,-0.101850394,1.796882164,,0.440651534,,0.597132285,-0.982332577,,,-0.586678053,-0.418405365,-0.910545024,,0.517932566,0.478464887
2010/12/27 0:00,0.703730939,-0.056321638,-0.064071201,0.193049019,,0.228328085,-0.906694313,,-0.19230201,0.099678457,0.130938226,0.096463506,,,3.036059807,,,-0.101850394,1.796882164,,0.440651534,,0.597132285,-0.952886873,,,-0.579324414,-0.418405365,-0.906694313,,0.502176448,0.479944514
2010/12/28 0:00,0.723488112,-0.064885394,-0.064293482,0.189101915,,0.222486434,-0.909428571,,-0.193014506,0.099678457,0.130938226,0.096463506,,,3.050367107,,,-0.101850394,1.796882164,,0.440651534,,0.635274777,-0.878078867,,,-0.574652285,-0.418405365,-0.909428571,,0.548211472,0.479038806
2010/12/29 0:00,0.772997867,-0.071136618,-0.064163906,0.188795623,,0.222486434,-0.912808015,,-0.191291659,0.099678457,0.130938226,0.096463506,,,3.040195064,,,-0.112349409,1.796882164,,0.430194526,,0.50335092,-0.850499783,,,-0.572144952,-0.419481247,-0.912808015,,0.55597101,0.439862346
2010/12/30 0:00,0.719066724,-0.063194225,-0.062330768,0.184334108,,0.222486434,-0.911513859,,-0.197237433,0.115823817,0.130938226,0.096463506,,,3.066794739,,,-0.120127845,1.493867539,,0.416053397,,0.4803426,-0.850499783,,,-0.569619057,-0.399701993,-0.911513859,,0.493930793,0.440717412
2010/12/31 0:00,0.719066724,-0.067559374,-0.06333956,0.178559953,,0.222486434,-0.913471503,,-0.206467387,0.177814029,0.137110421,0.108067201,,,3.049802256,,,-0.141370799,1.493867539,,0.421672355,,0.503245132,-0.855384851,,,-0.574604057,-0.391929759,-0.913471503,,0.497542096,0.438431826
2011/1/1 0:00,0.719066724,-0.067559374,-0.06333956,0.178559953,,0.222486434,-0.913471503,,-0.206467387,0.177814029,0.137110421,0.108067201,,,3.049802256,,,-0.141370799,1.493867539,,0.421672355,,0.503245132,-0.855384851,,,-0.574604057,-0.391929759,-0.913471503,,0.487179604,0.438431826
2011/1/2 0:00,0.719066724,-0.067559374,-0.06333956,0.178559953,,0.222486434,-0.913471503,,-0.206467387,0.177814029,0.137110421,0.108067201,,,3.049802256,,,-0.141370799,1.493867539,,0.421672355,,0.503245132,-0.855384851,,,-0.574604057,-0.391929759,-0.913471503,,0.481694584,0.438431826
2011/1/3 0:00,0.717948581,-0.070241523,-0.06333956,0.188983594,,0.213776163,-0.913471503,,-0.205975568,0.177814029,0.137110421,0.108067201,,,3.049802256,,,-0.141370799,1.493867539,,0.421672355,,0.503245132,-0.855384851,,,-0.574604057,-0.391929759,-0.913471503,,0.451114995,0.438431826
2011/1/4 0:00,0.715060047,-0.060943268,-0.063144087,0.189215174,,0.081851142,-0.915662651,,-0.206478409,0.177814029,0.137110421,0.108067201,,,3.063717592,,,-0.135926375,1.907452907,,0.420882303,,0.518935882,-0.85779782,,,-0.575701625,-0.388878522,-0.915662651,,0.436569458,0.438956398
2011/1/5 0:00,0.754727479,-0.059861552,-0.063583202,0.18375607,,0.091873889,-0.914637087,,-0.206469134,0.177814029,0.137110421,0.108067201,,,3.068111909,,,-0.13611574,3.699017199,,0.426193307,,0.4772144,-0.83630363,,,-0.570162482,-0.384773279,-0.914637087,,0.447959912,0.4405882
2011/1/6 0:00,0.928067334,-0.05493155,-0.063056171,0.182820984,,0.091873889,-0.916267943,,-0.20963386,0.177814029,0.137110421,0.108067201,,,3.041382315,,,-0.134782938,5.625835189,,0.41934393,,0.497116331,-0.688717683,,,-0.550458295,-0.382160851,-0.916267943,,0.438440888,0.440807104
2011/1/7 0:00,0.938394019,-0.064456073,-0.062749331,0.182760502,,0.090313415,-0.916021581,,-0.208953089,0.177814029,0.132198869,0.11881338,,,2.997821983,,,-0.138010503,3.934630102,,0.405967147,,0.482591205,-0.651307504,,,-0.547069597,-0.378071482,-0.916021581,,0.444618866,0.442951755
2011/1/8 0:00,0.767746345,-0.066438811,-0.06234549,0.17103734,,0.090313415,-0.918413856,,-0.212751526,0.177814029,0.120049219,0.117122563,,,6.407317729,,,-0.138921387,4.219224283,,0.403849372,,0.483002636,-0.654620831,,,-0.549954504,-0.379227053,-0.918413856,,0.419403295,0.438043254
2011/1/9 0:00,0.767746345,-0.066438811,-0.06234549,0.17103734,,0.090313415,-0.918413856,,-0.212751526,0.177814029,0.120049219,0.117122563,,,6.407317729,,,-0.138921387,4.219224283,,0.403849372,,0.483002636,-0.654620831,,,-0.549954504,-0.379227053,-0.918413856,,0.418707651,0.438043254
