DATE,AG,AL,C,CU,J,JM,L,M,MA,NI,P,PB,PP,PVC,Y,ZC
2016/6/21,0.083491,-0.35215,-0.33128,-0.14807,-0.01187,-0.59397,0.119674,-0.077444884,-0.18134,0.040759,-0.168,0.120577,,,0.151101,-0.21569
2016/6/22,0.084417,-0.35322,-0.33128,-0.15539,-0.01187,-0.59397,0.377882,-0.077444884,-0.18134,0.035818,-0.21145,0.128618,0,,0.186361,-0.20491
2016/6/23,0.081215,-0.35372,-0.33128,-0.13668,-0.01187,-0.59397,0.377882,-0.077444884,-0.18134,0.03756,-0.21145,0.134193,0,,0.187332,-0.20059
2016/6/24,0.087704,-0.35594,-0.3377,-0.13523,-0.0063,-0.61372,0.377882,-0.077444884,-0.16216,0.0329,-0.21145,0.134651,0,,0.192396,-0.20885
2016/6/25,0.082586,-0.35382,-0.3377,-0.12127,-0.00483,-0.61722,0.377882,-0.077444884,-0.16216,0.035348,-0.17794,0.129388,0,,0.166338,-0.20575
2016/6/26,0.082586,-0.35433,-0.3377,-0.11453,-0.00483,-0.61722,0.377882,-0.124646693,-0.16216,0.035872,-0.17794,0.106823,0,,0.166338,-0.21039
2016/6/27,0.086857,-0.35727,-0.37507,-0.10962,-0.00483,-0.61722,0.377882,-0.124646693,-0.16216,0.035776,-0.22753,0.107471,0,,0.162915,-0.20671
2016/6/28,0.089968,-0.36027,-0.35877,-0.10795,-0.00483,-0.61722,0.064921,-0.156015806,-0.16216,0.034247,-0.22753,0.106044,0,,0.157041,-0.22688
2016/6/29,0.090232,-0.35877,-0.35877,-0.09476,-0.00483,-0.61722,0.271585,-0.156015806,-0.16216,0.031822,-0.27712,0.112152,0,,0.199164,-0.20738
2016/6/30,0.083935,-0.35921,-0.35877,-0.13261,-0.00483,-0.61722,0.271585,-0.156015806,-0.18919,0.035994,-0.245,0.116915,0,,0.127388,-0.24726
2016/7/1,0.083943,-0.36061,-0.35877,-0.13756,-0.03825,-0.6337,0.271585,-0.156015806,-0.16357,0.034967,-0.245,0.127464,0,,0.149842,-0.24554
2016/7/2,0.084256,-0.3591,-0.35877,-0.13195,-0.04954,-0.64893,0.285328,-0.156015806,-0.16357,0.034698,-0.245,0.1351,0,,0.109529,-0.22269
2016/7/3,0.084256,-0.35783,-0.35877,-0.13761,-0.04954,-0.64893,0.285328,-0.011309443,-0.16357,0.034351,-0.28294,0.137517,0,,0.109529,-0.2426
2016/7/4,0.085716,-0.3603,-0.32773,-0.13961,-0.04954,-0.64893,0.285328,-0.011309443,-0.16357,0.032207,-0.32457,0.137517,0,,0.136235,-0.25424
2016/7/5,0.094661,-0.36252,-0.31748,-0.10775,-0.04954,-0.64893,0.474466,0.000137836,-0.16357,0.032462,-0.32457,0.136191,0,,0.131193,-0.24976
2016/7/6,0.105126,-0.36607,-0.31754,-0.04061,-0.04954,-0.64893,0.522176,0.000137836,-0.14498,0.035575,-0.36619,0.144236,0,,0.237138,-0.24667
2016/7/7,0.109675,-0.36675,-0.31754,-0.06689,-0.04954,-0.64893,0.522176,0.000137836,-0.14498,0.043009,-0.36619,0.152915,0,,0.220296,-0.25752
2016/7/8,0.101691,-0.36827,-0.31754,-0.05978,-0.0928,-0.63784,0.522176,0.000137836,-0.04564,0.038381,-0.39651,0.177518,-0.897435897,,0.231616,-0.27626
2016/7/9,0.106278,-0.36676,-0.31754,-0.0638,-0.0928,-0.63951,0.522176,0.000137836,-0.04564,0.038125,-0.40566,0.18832,-0.939393939,,0.217657,-0.28396
2016/7/10,0.106278,-0.36592,-0.31754,-0.0637,-0.0928,-0.63951,0.522176,0.047553411,-0.04564,0.040893,-0.40566,0.167997,-0.939393939,,0.217657,-0.28495
2016/7/11,0.108587,-0.36784,-0.26879,-0.06862,-0.0928,-0.63951,0.522176,0.047553411,-0.04564,0.041778,-0.40566,0.173529,-0.939393939,,0.222644,-0.30445
2016/7/12,0.110199,-0.36957,-0.25295,-0.03597,-0.0928,-0.63951,0.202034,0.026749527,-0.04564,0.042612,-0.43094,0.176626,-0.939393939,,0.213091,-0.30459
2016/7/13,0.119847,-0.37191,-0.25295,-0.04266,-0.0928,-0.63951,0.303816,0.026749527,0.008299,0.038535,-0.43094,0.193044,-0.939393939,,0.170455,-0.28112
2016/7/14,0.125987,-0.37089,-0.25295,-0.06039,-0.0928,-0.63951,0.303816,0.026749527,0.008299,0.044832,-0.46435,-0.04141,-0.939393939,,0.17,-0.26358
2016/7/15,0.136238,-0.36951,-0.25295,-0.06067,-0.043,-0.78573,0.209018,0.026749527,0.006211,0.04409,-0.46435,-0.01812,-0.939393939,,0.19417,-0.2595
2016/7/16,0.134116,-0.36843,-0.25295,-0.08345,-0.01074,-0.78309,0.042759,0.026749527,0.006211,0.043473,-0.47264,-0.00787,-0.968253968,,0.19974,-0.23526
2016/7/17,0.134116,-0.36958,-0.25295,-0.08717,-0.01074,-0.78309,0.042759,0.054985139,0.006211,0.041996,-0.47264,-0.00152,-0.968253968,,0.19974,-0.25435
2016/7/18,0.134066,-0.37119,-0.23346,-0.0925,-0.01074,-0.78309,0.042759,0.054985139,0.006211,0.040686,-0.47264,0.005752,-0.968253968,,0.205814,-0.26626
2016/7/19,0.143704,-0.37317,-0.20169,-0.10116,-0.01074,-0.78309,-0.10067,-0.030780688,0.006211,0.042347,-0.45028,0.006186,-0.96039604,,0.202412,-0.27675
2016/7/20,0.146527,-0.37425,-0.20169,-0.09365,-0.01074,-0.78309,-0.18773,-0.030780688,0.132505,0.041544,-0.45028,0.009491,-0.96039604,,0.202798,-0.26497
2016/7/21,0.153423,-0.36964,-0.20169,-0.08637,-0.01074,-0.78309,-0.29651,-0.030780688,0.132505,0.037853,-0.42791,0.020365,-0.96039604,,0.218354,-0.26823
2016/7/22,0.156641,-0.36427,-0.20169,-0.09927,-0.08762,-0.72966,-0.29651,-0.030780688,0.151579,0.040024,-0.42791,0.042877,-0.96039604,,0.237917,-0.2724
2016/7/23,0.158467,-0.36265,-0.20169,-0.09372,-0.08762,-0.74918,-0.29651,-0.030780688,0.151579,0.04024,-0.4408,0.04862,-0.96039604,,0.239142,-0.26667
2016/7/24,0.158467,-0.36084,-0.20169,-0.09251,-0.08762,-0.74918,-0.29651,0.083405734,0.151579,0.041213,-0.4408,0.057888,-0.96039604,,0.239142,-0.2721
2016/7/25,0.155144,-0.3635,-0.19324,-0.09605,-0.08762,-0.74918,-0.29694,0.083405734,0.151579,0.039347,-0.4408,0.058681,-1,,0.251237,-0.28691
2016/7/26,0.164721,-0.36277,-0.14503,-0.11539,-0.08762,-0.74918,-0.19039,0.081124597,0.151579,0.03936,-0.4736,0.058114,-1,,0.253442,-0.30306
2016/7/27,0.166538,-0.36337,-0.14503,-0.11278,-0.08762,-0.74918,-0.14324,0.081124597,0.242105,0.041152,-0.4736,0.015385,-1,,0.25662,-0.30968
2016/7/28,0.170235,-0.3638,-0.14503,-0.13064,-0.08762,-0.74918,-0.14324,0.081124597,0.242105,0.042918,-0.4736,0.019595,-1,,0.255235,-0.31401
2016/7/29,0.168533,-0.36523,-0.14503,-0.1273,-0.07525,-0.66022,-0.14324,0.081124597,0.277056,0.026939,-0.49271,0.021159,-1,,0.265401,-0.31982
2016/7/30,0.173214,-0.36352,-0.14503,-0.12925,-0.07525,-0.64806,-0.14324,0.081124597,0.277056,0.020215,-0.51748,0.023282,-1,,0.242297,-0.33194
2016/7/31,0.173214,-0.36224,-0.14503,-0.12621,-0.07525,-0.64806,-0.14324,0.15469408,0.277056,0.021963,-0.51748,0.030387,-1,,0.242297,-0.34367
2016/8/1,0.168133,-0.36535,-0.14115,-0.12316,-0.07525,-0.64806,-0.14324,0.15469408,0.277056,0.023356,-0.51748,0.030387,-1,,0.264848,-0.35426
2016/8/2,0.180856,-0.36821,-0.05067,-0.12599,-0.07525,-0.64806,-0.0824,0.084384996,0.277056,0.022922,-0.46776,0.028505,-1,,0.242755,-0.34532
2016/8/3,0.183874,-0.36875,-0.05067,-0.13738,-0.07525,-0.64806,-0.01737,0.084384996,0.277056,0.024881,-0.46776,0.042724,-1,,0.242622,-0.34381
2016/8/4,0.187396,-0.36963,-0.05067,-0.14024,-0.07525,-0.64806,0.043164,0.084384996,0.321429,0.026084,-0.44811,0.044382,-1,,0.270178,-0.33993
2016/8/5,0.190766,-0.37012,-0.05067,-0.15775,-0.04611,-0.66899,0.115515,0.084384996,0.304487,0.022779,-0.47382,0.051382,-1,,0.245149,-0.34467
2016/8/6,0.192626,-0.36837,-0.05067,-0.15834,-0.04611,-0.6364,0.115515,0.084384996,0.304487,0.021261,-0.48135,0.06256,-1,,0.26803,-0.33379
2016/8/7,0.192626,-0.36685,-0.05067,-0.16003,-0.04611,-0.6364,0.115515,-0.005292236,0.304487,0.025234,-0.48135,0.076075,-1,,0.26803,-0.32514
2016/8/8,0.193126,-0.36859,-0.02658,-0.16744,-0.04611,-0.6364,0.176344,-0.005292236,0.304487,0.024667,-0.50598,0.071363,-1,,0.26803,-0.32117
2016/8/9,0.197745,-0.36978,-0.00017,-0.16853,-0.04611,-0.6364,0.020276,0.001287905,0.304487,0.028802,-0.50598,0.069654,-0.424460432,,0.255856,-0.31909
2016/8/10,0.202303,-0.37043,-0.00785,-0.16978,-0.04611,-0.6364,0.301557,0.001287905,0.304487,0.025542,-0.50598,0.077019,-0.424460432,,0.259287,-0.31039
2016/8/11,0.207505,-0.37119,-0.01014,-0.18479,-0.04611,-0.6364,0.290163,0.001287905,0.304487,0.021618,-0.5306,0.086601,-0.665271967,,0.25154,-0.31452
2016/8/12,0.211816,-0.3728,-0.01047,-0.1741,0.006688,-0.61281,0.244086,0.001287905,0.475687,0.026084,-0.53721,0.084414,-0.665271967,,0.233932,-0.31647
2016/8/13,0.208324,-0.37089,-0.01257,-0.17569,0.001751,-0.60663,0.187455,0.001287905,0.475687,0.023622,-0.53422,0.091068,-0.689521345,,0.23406,-0.32153
2016/8/14,0.208324,-0.36943,-0.01257,-0.18459,0.001751,-0.60663,0.187455,-0.012761972,0.475687,0.022819,-0.53422,0.100812,-0.689521345,,0.23406,-0.31555
2016/8/15,0.20962,-0.36938,-0.04836,-0.17253,0.001751,-0.60663,0.180466,-0.012761972,0.475687,0.022446,-0.53422,0.09331,-0.689521345,,0.239252,-0.3165
2016/8/16,0.213437,-0.36992,-0.04335,-0.17758,0.001751,-0.60663,0.271534,0.099061522,0.475687,0.033041,-0.56512,0.094477,-0.689521345,,0.226705,-0.32641
2016/8/17,0.221337,-0.36314,-0.04549,-0.17172,0.001751,-0.60663,0.464019,0.099061522,0.475687,0.032512,-0.59603,0.082419,-0.689521345,,0.225362,-0.31915
2016/8/18,0.221785,-0.35818,-0.04614,-0.19273,0.001751,-0.60663,0.851038,0.099061522,0.420719,0.032795,-0.59603,0.08039,-0.689521345,,0.211779,-0.32406
2016/8/19,0.218391,-0.36064,-0.04926,-0.20461,0.02662,-0.625,0.851038,0.099061522,0.397089,0.030073,-0.5934,0.0917,-0.639068564,,0.20513,-0.33132
2016/8/20,0.222849,-0.35888,-0.05665,-0.20162,0.039362,-0.59872,0.851038,0.099061522,0.397089,0.030693,-0.58957,0.102774,-0.608695652,,0.218048,-0.32725
2016/8/21,0.222849,-0.35704,-0.05665,-0.20067,0.039362,-0.59872,0.851038,0.117961418,0.397089,0.032759,-0.58957,0.113794,-0.608695652,,0.218048,-0.33409
2016/8/22,0.215788,-0.3592,-0.1296,-0.16378,0.039362,-0.59872,0.924007,0.117961418,0.397089,0.033144,-0.5735,0.117131,-0.608695652,,0.217532,-0.31442
2016/8/23,0.216688,-0.36134,-0.12359,-0.14331,0.039362,-0.59872,0.86797,0.014309366,0.397089,0.033851,-0.5735,0.112436,-0.635294118,,0.218421,-0.31245
2016/8/24,0.213936,-0.35281,-0.12359,-0.11992,0.039362,-0.59872,0.357802,0.014309366,0.397089,0.036351,-0.55744,0.11369,-0.635294118,,0.217942,-0.29983
2016/8/25,0.217318,-0.35296,-0.12989,-0.10235,0.039362,-0.59872,0.363516,0.014309366,0.419958,0.037321,-0.55744,0.125316,-0.164705882,,0.214596,-0.29637
2016/8/26,0.219763,-0.35323,-0.12989,-0.1161,0.039362,-0.5859,0.416264,0.014309366,0.440928,0.033321,-0.55323,0.121583,-0.164705882,,0.188637,-0.30284
2016/8/27,0.217298,-0.35112,-0.14309,-0.12059,0.061957,-0.58836,0.416264,0.014309366,0.440928,0.032869,-0.57339,0.130415,-0.164705882,,0.182913,-0.29382
2016/8/28,0.217298,-0.34956,-0.14309,-0.12604,0.061957,-0.58836,0.416264,-0.04269158,0.440928,0.03194,-0.57339,0.141286,-0.164705882,,0.182913,-0.28218
2016/8/29,0.217764,-0.34987,-0.16055,-0.12878,0.070652,-0.58836,0.515458,-0.04269158,0.440928,0.031902,-0.58465,0.140896,0.149019608,,0.189635,-0.2869
2016/8/30,0.220138,-0.35187,-0.14754,-0.10459,0.070652,-0.58836,0.528652,-0.047983065,0.440928,0.032531,-0.58465,0.141912,0.985454545,,0.193436,-0.27494
2016/8/31,0.234517,-0.35333,-0.15669,-0.08503,0.070652,-0.58836,0.754466,-0.047983065,0.440928,0.03027,-0.59592,0.137419,0.985454545,,0.19195,-0.26796
2016/9/1,0.233243,-0.35311,-0.16055,-0.05337,0.070652,-0.58836,0.645408,-0.047983065,0.440928,0.030071,-0.59592,0.137454,1.407272727,,0.195756,-0.28382
2016/9/2,0.225075,-0.35135,-0.16121,-0.01797,0.047101,-0.64019,0.749302,-0.047983065,0.619632,0.028135,-0.59592,0.156915,2.861818182,,0.195253,-0.30084
2016/9/3,0.22747,-0.34974,-0.16121,-0.01453,0.047101,-0.64019,0.749302,-0.047983065,0.619632,0.028944,-0.59592,0.18011,2.861818182,,0.195253,-0.28803
2016/9/4,0.22747,-0.34804,-0.16121,-0.0031,0.047101,-0.64019,0.749302,-0.143243561,0.619632,0.02905,-0.59592,0.198858,2.861818182,,0.195253,-0.29558
2016/9/5,0.228433,-0.34929,-0.21227,0.016481,0.068787,-0.63554,0.77781,-0.143243561,0.619632,0.028208,-0.57973,0.201541,,,0.215367,-0.28872
2016/9/6,0.23039,-0.35043,-0.22283,0.025287,0.068787,-0.63554,0.833894,-0.131393824,0.619632,0.028504,-0.57973,0.199646,,,0.252464,-0.27907
2016/9/7,0.235818,-0.34909,-0.21515,0.037316,0.068787,-0.63554,0.845384,-0.131393824,0.619632,0.031892,-0.56353,0.211297,,,0.275707,-0.27548
2016/9/8,0.246063,-0.34946,-0.2084,0.048455,0.068787,-0.63554,0.826075,-0.131393824,0.619632,0.033248,-0.58238,0.226122,,,0.270357,-0.27154
2016/9/9,0.253258,-0.35022,-0.21056,0.07437,0.064719,-0.69557,0.796997,-0.131393824,0.674699,0.034276,-0.58238,0.242617,,,0.266715,-0.2614
2016/9/10,0.250114,-0.3483,-0.20689,0.08018,0.051114,-0.70582,0.705463,-0.131393824,0.674699,0.034287,-0.58238,0.252324,2.980992119,,0.268151,-0.28181
2016/9/11,0.250114,-0.34626,-0.20689,0.086461,0.051114,-0.70582,0.705463,-0.259329915,0.674699,0.038122,-0.58238,0.25339,2.980992119,,0.268151,-0.2838
2016/9/12,0.248039,-0.34813,-0.24006,0.099436,0.051114,-0.70582,0.882951,-0.259329915,0.674699,0.037667,-0.58238,0.247682,,,0.265729,-0.26208
2016/9/13,0.248273,-0.34703,-0.20052,0.091906,0.051114,-0.70582,0.813224,-0.196377749,0.674699,0.037901,-0.59361,0.24127,,,0.261303,-0.26181
2016/9/14,0.24599,-0.3489,-0.20881,0.079196,0.051114,-0.70582,0.852126,-0.196377749,0.674699,0.031114,-0.60265,0.226482,,,0.310996,-0.26783
2016/9/15,0.248027,-0.36704,-0.19376,0.072766,0.051114,-0.70582,0.857984,-0.196377749,0.674699,0.02225,-0.60265,0.234737,,,0.309988,-0.27084
2016/9/16,0.255905,-0.367,-0.19037,0.074553,0.037477,-0.70582,0.859607,-0.196377749,0.805195,0.011892,-0.60265,0.239344,,,0.308512,-0.2672
2016/9/17,0.249911,-0.36491,-0.19037,0.078837,0.037477,-0.72179,0.859607,-0.196377749,0.805195,0.009416,-0.59621,0.246518,,,0.330729,-0.26388
2016/9/18,0.249911,-0.36308,-0.19037,0.073458,0.01045,-0.69269,0.859607,-0.254980595,0.906926,0.003767,-0.59621,0.253374,,,0.330729,-0.25798
2016/9/19,0.255971,-0.3635,-0.18506,0.085197,0.01045,-0.69269,0.854258,-0.254980595,0.906926,0.003315,-0.59655,0.256822,,,0.328333,-0.27813
2016/9/20,0.262542,-0.36108,-0.13428,0.079927,0.01045,-0.69269,0.867853,-0.226252855,0.906926,0.000849,-0.59868,0.261618,,,0.34919,-0.27163
2016/9/21,0.266474,-0.3613,-0.13204,0.079165,0.01045,-0.69269,0.716622,-0.226252855,0.906926,-0.00419,-0.59902,0.268248,,,0.346113,-0.26148
2016/9/22,0.271497,-0.36171,-0.12405,0.086755,0.01045,-0.69269,0.731505,-0.226252855,0.906926,-0.00072,-0.59902,0.267027,,,0.348255,-0.25715
2016/9/23,0.266473,-0.36292,-0.12405,0.115496,-0.00585,-0.72002,0.731505,-0.226252855,0.755411,-0.00715,-0.59902,0.264047,,,0.352701,-0.24591
2016/9/24,0.260667,-0.36083,-0.12405,0.128226,-0.00585,-0.72866,0.751073,-0.226252855,0.755411,-0.00959,-0.59722,0.268852,,,0.355003,-0.22385
2016/9/25,0.260667,-0.3588,-0.12405,0.122512,-0.00585,-0.72866,0.751073,-0.22396883,0.755411,-0.01067,-0.59722,0.265521,,,0.355003,-0.22619
2016/9/26,0.26198,-0.36293,-0.14011,0.133305,-0.00585,-0.72866,0.734331,-0.22396883,0.755411,-0.01454,-0.59722,0.250607,,,0.363728,-0.22106
2016/9/27,0.276106,-0.36642,-0.05243,0.146463,-0.00585,-0.72866,0.593806,-0.151586369,0.755411,-0.01569,-0.58974,0.235838,,,0.349344,-0.20013
2016/9/28,0.278943,-0.36651,-0.04641,0.138753,-0.00585,-0.72866,0.619078,-0.151586369,0.714588,-0.01307,-0.58974,0.233165,,,0.348492,-0.20502
2016/9/29,0.285869,-0.36582,-0.04641,0.169955,-0.00585,-0.72866,0.567515,-0.151586369,0.714588,-0.01036,-0.58226,0.23526,,,0.357853,-0.20457
2016/9/30,0.293154,-0.36509,-0.04641,0.159338,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.0132,-0.58226,0.239706,,,0.357853,-0.22488
2016/10/1,0.295708,-0.36362,-0.04641,0.169349,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01436,-0.58226,0.2465,,,0.357853,-0.20066
2016/10/2,0.295708,-0.36215,-0.04641,0.17232,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01563,-0.58226,0.252623,,,0.357853,-0.20083
2016/10/3,0.295897,-0.35303,-0.04641,0.171174,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01519,-0.58226,0.251432,,,0.357853,-0.20423
2016/10/4,0.297291,-0.35499,-0.04641,0.162899,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01632,-0.58226,0.252325,,,0.357853,-0.21056
2016/10/5,0.305874,-0.35528,-0.04641,0.158954,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01864,-0.58226,0.266623,,,0.357853,-0.19729
2016/10/6,0.310034,-0.35601,-0.04641,0.160955,-0.0289,-0.71608,0.567515,-0.151586369,0.625793,-0.01006,-0.58226,0.274778,,,0.357853,-0.21978
2016/10/7,0.309882,-0.3567,-0.04641,0.160981,-0.0289,-0.71608,0.567515,-0.151586369,0.643162,-0.00452,-0.58226,0.281322,,,0.357853,-0.21869
2016/10/8,0.312699,-0.3549,-0.04621,0.167899,-0.01536,-0.69512,0.567684,-0.151586369,0.643162,0.001456,-0.58226,0.288174,,,0.362581,-0.21706
2016/10/9,0.312699,-0.35314,-0.04621,0.168052,0.0561,-0.65562,0.567684,-0.276145711,0.643162,0.005804,-0.58226,0.293708,,,0.362581,-0.20828
2016/10/10,0.306193,-0.35517,-0.00804,0.154567,0.0561,-0.65562,0.445316,-0.276145711,0.600427,0.009617,-0.58226,0.292173,,,0.362581,-0.21824
2016/10/11,0.306178,-0.35623,0.008211,0.14921,0.0561,-0.65562,0.473141,-0.201684756,0.600427,0.008767,-0.55436,0.291713,,,0.371263,-0.2236
2016/10/12,0.297946,-0.35625,0.008211,0.156054,0.0561,-0.65562,0.156691,-0.201684756,0.600427,0.01183,-0.55436,0.304869,,,0.370099,-0.2068
2016/10/13,0.292689,-0.35761,0.008211,0.149914,0.0561,-0.65562,0.160174,-0.201684756,0.600427,0.008875,-0.52647,0.316869,,,0.36901,-0.20709
2016/10/14,0.287279,-0.35853,0.023655,0.161744,0.073754,-0.64916,0.160174,-0.201684756,0.469762,0.010864,-0.52647,0.322011,,,0.341438,-0.2185
2016/10/15,0.282206,-0.35647,0.023655,0.166828,0.041873,-0.62084,0.160174,-0.201684756,0.469762,0.012383,-0.54557,0.328443,,,0.334088,-0.21179
2016/10/16,0.282206,-0.35443,0.023655,0.170928,0.041873,-0.62084,0.160174,-0.129920622,0.469762,0.011731,-0.54557,0.338738,,,0.334088,-0.21005
2016/10/17,0.281285,-0.35442,-0.00435,0.16938,0.041873,-0.62084,0.160174,-0.129920622,0.469762,0.015258,-0.54557,0.340953,,,0.335142,-0.20791
2016/10/18,0.277159,-0.35344,-0.03681,0.178157,0.041873,-0.62084,0.016026,-0.043625356,0.469762,0.011152,-0.57038,0.349044,,,0.3295,-0.23342
2016/10/19,0.275301,-0.34421,-0.03681,0.182997,0.041873,-0.62084,0.096617,-0.043625356,0.469762,0.0069,-0.59519,0.358498,,,0.305626,-0.23574
2016/10/20,0.281502,-0.33732,-0.03396,0.195427,0.041873,-0.62084,0.084184,-0.043625356,0.469762,0.014949,-0.60333,0.362778,,,0.304758,-0.2453
2016/10/21,0.285577,-0.33046,-0.03396,0.195966,0.035402,-0.62201,0.096827,-0.043625356,0.443709,0.013173,-0.60333,0.364967,,,0.333047,-0.23637
2016/10/22,0.28416,-0.32885,-0.03396,0.206598,0.119342,-0.5915,0.096827,-0.043625356,0.443709,0.01585,-0.59416,0.368042,,,0.325076,-0.23528
2016/10/23,0.28416,-0.32693,-0.03396,0.214668,0.119342,-0.5915,0.096827,0.013710826,0.443709,0.025892,-0.59416,0.372894,,,0.325076,-0.20456
2016/10/24,0.284079,-0.32216,0.023368,0.190696,0.119342,-0.5915,0.096827,0.013710826,0.443709,0.0236,-0.59416,0.367726,,,0.324008,-0.20351
2016/10/25,0.279278,-0.3292,0.023802,0.1837,0.119342,-0.5915,0.127413,0.085207777,0.443709,0.020908,-0.58434,0.365788,,,0.343955,-0.21962
2016/10/26,0.281879,-0.33132,0.023802,0.167874,0.119342,-0.5915,0.063571,0.085207777,0.443709,0.023068,-0.57452,0.369181,,,0.308655,-0.18591
2016/10/27,0.268487,-0.33091,0.023802,0.158704,0.119342,-0.5915,0.063571,0.085207777,0.443709,0.022009,-0.57452,0.369997,,,0.307455,-0.17379
2016/10/28,0.271775,-0.33199,0.02864,0.142624,0.1,-0.64304,0.064147,0.085207777,0.402151,0.019598,-0.56446,0.378211,,,0.287873,-0.18855
2016/10/29,0.269677,-0.33039,0.02864,0.143056,0.054022,-0.65264,0.064147,0.085207777,0.402151,0.021188,-0.56034,0.379109,,,0.278723,-0.19591
2016/10/30,0.269677,-0.32882,0.02864,0.141303,0.054022,-0.65264,0.064147,-0.021158978,0.402151,0.02453,-0.56034,0.379333,,,0.278723,-0.1924
2016/10/31,0.274081,-0.32954,0.073883,0.121787,0.054022,-0.65264,0.064147,-0.021158978,0.402151,0.027004,-0.56034,0.376077,,,0.259954,-0.19466
2016/11/1,0.272524,-0.32977,0.048814,0.131142,0.054022,-0.65264,0.058914,-0.019663994,0.402151,0.024857,-0.58841,0.376077,,,0.24339,-0.18181
2016/11/2,0.264659,-0.32894,0.049033,0.126039,0.054022,-0.65264,0.036783,-0.019663994,0.402151,0.030216,-0.61851,0.382469,,,0.236396,-0.16081
2016/11/3,0.264053,-0.32863,0.049033,0.098874,0.054022,-0.65264,0.036783,-0.019663994,0.402151,0.031845,-0.61648,0.385044,,,0.235531,-0.1467
2016/11/4,0.27394,-0.32744,0.049033,0.084526,0.02918,-0.63552,0.036783,-0.019663994,0.530752,0.020924,-0.61648,0.398805,,,0.217528,-0.15805
2016/11/5,0.28234,-0.32585,0.049033,0.050612,0.008501,-0.61548,0.036783,-0.019663994,0.530752,0.021627,-0.60829,0.402517,,,0.208815,-0.13565
2016/11/6,0.28234,-0.32438,0.049033,0.053574,0.008501,-0.61548,0.036783,-0.054600993,0.530752,0.029167,-0.60829,0.409766,,,0.208815,-0.10859
2016/11/7,0.281414,-0.32605,0.093229,0.033834,0.008501,-0.61548,0.036783,-0.054600993,0.530752,0.027585,-0.60829,0.411594,,,0.197459,-0.12499
2016/11/8,0.288376,-0.32765,0.101958,0.015775,0.008501,-0.61548,0.036783,-0.143400796,0.530752,0.029391,-0.60311,0.411093,,,0.22738,-0.14234
2016/11/9,0.281058,-0.32838,0.101958,0.004799,0.008501,-0.61548,0.165105,-0.143400796,0.530752,0.03114,-0.60311,0.420044,,,0.227762,-0.13244
2016/11/10,0.292995,-0.32867,0.101958,-0.01173,0.008501,-0.61548,0.337729,-0.143400796,0.530752,0.044386,-0.59793,0.431957,,,0.193709,-0.13643
2016/11/11,0.297337,-0.32929,0.101958,-0.01165,0.029366,-0.63355,0.394758,-0.143400796,0.644737,0.043562,-0.59318,0.447886,,,0.173052,-0.09495
2016/11/12,0.296986,-0.3284,0.101958,-0.02332,0.02659,-0.62924,0.544938,-0.143400796,0.644737,0.043534,-0.59332,0.460397,,,0.166118,-0.0723
2016/11/13,0.296986,-0.32793,0.101958,-0.03156,0.02659,-0.62924,0.544938,-0.238886006,0.644737,0.045109,-0.59332,0.468685,,,0.166118,-0.06201
2016/11/14,0.309992,-0.32609,0.24191,-0.03924,0.02659,-0.62924,0.544938,-0.238886006,0.644737,0.046428,-0.59332,0.453057,,,0.166375,-0.05133
2016/11/15,0.311034,-0.30473,0.23723,-0.03764,0.02659,-0.62924,0.5535,-0.229422067,0.644737,0.043966,-0.62476,0.457313,,,0.173549,-0.05333
2016/11/16,0.313515,-0.30539,0.23723,-0.07003,0.02659,-0.62924,0.801294,-0.229422067,0.644737,0.049481,-0.65621,0.464064,,,0.17238,-0.06183
2016/11/17,0.322296,-0.30417,0.23723,-0.06344,0.02659,-0.62924,0.912634,-0.229422067,0.644737,0.056687,-0.65621,0.467546,,,0.127233,-0.04341
2016/11/18,0.334078,-0.30651,0.23723,-0.06989,0.078998,-0.60052,1.022462,-0.229422067,0.604816,0.050167,-0.65621,0.470741,,,0.115657,-0.07794
2016/11/19,0.330884,-0.3049,0.23723,-0.06428,0.076923,-0.62222,1.024856,-0.229422067,0.604816,0.048437,-0.66458,0.472849,,,0.112382,-0.06336
2016/11/20,0.330884,-0.30294,0.23723,-0.04991,0.076923,-0.62222,1.024856,-0.269001751,0.604816,0.050255,-0.66458,0.48589,,,0.112382,-0.04954
2016/11/21,0.330225,-0.30566,0.411405,-0.06773,0.076923,-0.62222,1.024856,-0.269001751,0.604816,0.051324,-0.66458,0.475937,,,0.114854,-0.02201
2016/11/22,0.32497,-0.3084,0.396947,-0.08048,0.076923,-0.62222,1.295259,-0.341640379,0.604816,0.052715,-0.6731,0.468347,,,0.094607,-0.00524
2016/11/23,0.338038,-0.30947,0.396947,-0.08415,0.076923,-0.62222,1.341987,-0.341640379,0.604816,0.058691,-0.68929,0.489703,,-1,0.031857,-0.03107
2016/11/24,0.349659,-0.30737,0.396947,-0.07177,0.076923,-0.62222,1.341987,-0.341640379,0.604816,0.059313,-0.68896,0.5108,,-1,0.030772,-0.00528
